all_names,sd_sp,med_sp,mean_sp,sd_gn,med_gn,mean_gn,sd_fm,med_fm,mean_fm
cassier marron,,0.649545,0.6607672727272726,,0.649545,0.6607672727272726,,,
catastres,,0.54,0.54,,0.54,0.54,,0.54,0.54
catin,,0.44,0.4633333333333333,,0.536,0.5103737692307692,,0.644028,0.6488222727272728
catio,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
cauchiman marron,,0.56256,0.56256,,0.56256,0.56256,,0.75,0.7399999999999999
cayepon,,0.70523,0.7047688125,,0.70523,0.7047688125,,0.667275,0.6811489400476192
cedre,,0.45499999999999996,0.4659228571428571,,0.46625,0.47238144134897364,,0.49312500000000004,0.4983258038139393
cedre blanc,,0.45499999999999996,0.4659228571428571,,0.4525,0.461782064516129,,0.54125,0.5503809042945451
cedre espagnol,,0.45499999999999996,0.4659228571428571,,0.4525,0.461782064516129,,0.54125,0.5503809042945451
cedre odorant,,0.45499999999999996,0.4659228571428571,,0.4525,0.461782064516129,,0.54125,0.5503809042945451
cedre rouge,,0.45499999999999996,0.4659228571428571,,0.4525,0.461782064516129,,0.54125,0.5503809042945451
cedre spagnol,,0.45499999999999996,0.4659228571428571,,0.4525,0.461782064516129,,0.54125,0.5503809042945451
cedrel,,0.45499999999999996,0.4659228571428571,,0.4525,0.461782064516129,,0.54125,0.5503809042945451
cedrela,,0.45499999999999996,0.4659228571428571,,0.4525,0.461782064516129,,0.54125,0.5503809042945451
ceiba a cinq etamines,,0.29940208150000003,0.310108840969697,,0.30129259475000003,0.3235706615,,0.27749999999999997,0.27749999999999997
ceiba kapokier,,0.29940208150000003,0.310108840969697,,0.30129259475000003,0.3235706615,,0.27749999999999997,0.27749999999999997
cerise,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
cerise d'haiti,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
cerise de mer,,0.95,0.9083333333333332,,0.95,0.9083333333333332,,0.86,0.8532533538105261
cerise de saint-domingue,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
cerise de st. domingue,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
cerise de suriname,,0.8284,0.8284,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
cerise d’haiti,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
cerisier,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
cerisier ,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
cerisier capitaine,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
cerisier de saint-domingue,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
cerisier de st-domingue,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
cerisier de st. domingue,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
cesalpinie,,1.0194999999999999,1.0222122727272729,,1.0194999999999999,1.0222122727272729,0.4097523466825996,0.6875,0.6980207277713621
cesalpinie dividivi,,1.105,1.09375,,1.0194999999999999,1.0222122727272729,0.4097523466825996,0.6875,0.6980207277713621
cestreau grand-bois,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
chadek,,0.74,0.74,,0.74,0.74,,0.69566683325,0.7006143557761193
chadeque,,0.74,0.74,,0.74,0.74,,0.69566683325,0.7006143557761193
chambron,,0.8,0.7968365,,0.772615,0.7903423909444445,0.4097523466825996,0.6875,0.6980207277713621
chandel anglez,,1.055,1.055,,1.025,1.025,,0.72875,0.7256272089895286
chandel blan,,1.05,1.05,,0.9625,0.9625,,0.69566683325,0.7006143557761193
chandel mawon,,1.05,1.05,,0.9625,0.9625,,0.695333416625,0.6823149795840823
chandelle anglaise,,1.055,1.055,,1.025,1.025,,0.72875,0.7256272089895286
chandelle blanc,,1.0,1.0,,0.9625,0.9625,,0.69566683325,0.7006143557761193
chandelle marron,,1.05,1.05,,0.9625,0.9625,,0.695333416625,0.6823149795840823
chapeau carre,,0.6690625,0.7110485785789474,,0.6690625,0.7110485785789474,,0.6589,0.6742531845144929
chapelet,,0.25,0.25,,0.25,0.25,,0.54,0.5567344712
chapo care,,0.6690625,0.7110485785789474,,0.6690625,0.7110485785789474,,,
chapo kare,,0.6690625,0.7110485785789474,,0.6690625,0.7110485785789474,,0.6589,0.6742531845144929
chatag,,0.4825,0.4825,,0.5275000000000001,0.5056782500000001,,0.695,0.6640156033920452
chatague,,0.4825,0.4825,,0.5275000000000001,0.5056782500000001,,0.695,0.6640156033920452
chataignier,,0.4825,0.4825,,0.62875,0.615339125,,0.695,0.6640156033920452
chataignier ,,0.4825,0.4825,,0.62875,0.615339125,,0.695,0.6640156033920452
chataignier apetites feuilles,,0.6690625,0.7110485785789474,,0.6690625,0.7110485785789474,,0.6589,0.6742531845144929
chataignier marron,,0.73,0.725,,0.73,0.725,,0.695,0.6640156033920452
chatanye,,0.4825,0.4825,,0.62875,0.615339125,,0.695,0.6640156033920452
chatanye mawon,,0.73,0.725,,0.73,0.725,,0.695,0.6640156033920452
chatanye ti fey,,0.6690625,0.7110485785789474,,0.6690625,0.7110485785789474,,0.6589,0.6742531845144929
chene,,0.735,0.7116666666666667,,0.553196,0.6060884444444444,,0.61,0.6321763141073171
chene calebassier,,0.66,0.66,,0.66,0.66,,0.6112500000000001,0.6445599785714287
chene caparo,,0.47108,0.4901661538461538,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
chene d'australia,,0.48829999999999996,0.4903436147058823,,0.5068976000000001,0.5360141900000001,,0.527045,0.54650192281761
chene franc,,0.47108,0.4901661538461538,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
chene haitien,,0.735,0.7116666666666667,,0.553196,0.6060884444444444,,0.61,0.6321763141073171
chene noir,,0.47108,0.4901661538461538,,0.5368025,0.5312251238832071,,0.5625,0.5693859890737707
chene noir ,,0.47108,0.4901661538461538,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
chenier,,0.735,0.7116666666666667,,0.553196,0.6060884444444444,,0.61,0.6321763141073171
chenn,,0.735,0.7116666666666667,,0.553196,0.6060884444444444,,0.61,0.6321763141073171
chenn dostrali,,0.48829999999999996,0.4903436147058823,,0.5068976000000001,0.5360141900000001,,0.527045,0.54650192281761
chenn fran,,0.47108,0.4901661538461538,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
chenn kalbas,,0.66,0.66,,0.66,0.66,,0.6112500000000001,0.6445599785714287
chenn kapawo,,0.47108,0.4901661538461538,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
chenn nwa,,0.47108,0.4901661538461538,,0.5368025,0.5312251238832071,,0.5625,0.5693859890737707
cherimolier,,0.5,0.5,,0.5,0.4805487873846154,,0.595,0.5772333305037176
cherimolier du perou,,0.5,0.4805487873846154,,0.5,0.4805487873846154,,0.595,0.5772333305037176
cherimoya,,0.5,0.4805487873846154,,0.5,0.4805487873846154,,0.595,0.5772333305037176
chevalier,,0.46599999999999997,0.46599999999999997,,0.7575000000000001,0.7867500000000001,,0.61,0.6321763141073171
chevalye,,0.46599999999999997,0.46599999999999997,,0.7575000000000001,0.7867500000000001,,0.61,0.6321763141073171
chibou,,0.3225,0.3175,,0.325,0.3190909090909091,,0.51875,0.5199424932699006
chiboue,,0.3225,0.3175,,0.325,0.3190909090909091,,0.51875,0.5199424932699006
chic-chic,,0.53,0.5133218846153845,,0.53,0.5133218846153845,,0.695,0.6640156033920452
chik,,0.3225,0.3175,,0.325,0.3190909090909091,,0.51875,0.5199424932699006
chiococca blanc,,0.72875,0.7256272089895286,,0.72875,0.7256272089895286,,0.72875,0.7256272089895286
chiot,,0.38,0.38,,0.36,0.37916666666666665,,0.34750000000000003,0.34721050000000003
chiote,,0.38,0.38,,0.36,0.37916666666666665,,0.34750000000000003,0.34721050000000003
chique,,0.3225,0.3175,,0.325,0.3190909090909091,,0.51875,0.5199424932699006
chique-chique,,0.47,0.47,,0.47,0.47,,,
chirimoya,,0.5,0.4805487873846154,,0.5,0.4805487873846154,,0.595,0.5772333305037176
choublack,,0.51029875,0.5160532380555556,,0.51029875,0.5160532380555556,,0.5142378955,0.48991986538089016
choublak,,0.51029875,0.5160532380555556,,0.51029875,0.5160532380555556,,0.5142378955,0.48991986538089016
chrlste marine,,0.38,0.39835402790833335,,0.38,0.39835402790833335,,0.38,0.39835402790833335
ciave,,0.3225,0.3175,,0.325,0.3190909090909091,,0.51875,0.5199424932699006
cicrin,,0.6599999999999999,0.6599999999999999,,0.6,0.6098764698974359,0.4097523466825996,0.6875,0.6980207277713621
cirio,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
cirouelle,,0.32999999999999996,0.32999999999999996,,0.344088,0.34636772182758624,,0.466106,0.4901382243123288
cirouellier,,0.32999999999999996,0.32999999999999996,,0.344088,0.34636772182758624,,0.466106,0.4901382243123288
ciroyer d'amerique,,0.32999999999999996,0.32999999999999996,,0.344088,0.34636772182758624,,0.466106,0.4901382243123288
citroin marron,,0.77834,0.7719814705882353,,0.77834,0.7719814705882353,,0.6217900000000001,0.6566890467811303
citron,,0.7,0.7,,0.74,0.74,,0.69566683325,0.7006143557761193
citron vert,,0.74,0.74,,0.74,0.74,,0.69566683325,0.7006143557761193
citronnier,,0.7,0.7,,0.74,0.74,,0.69566683325,0.7006143557761193
clou de girofle,,0.9,0.9,,0.915,0.9137500000000001,,0.78,0.8040709736030978
clusier mineur,,0.7525,0.78375,,0.7525,0.78375,,0.63,0.6552249557539684
coco guinee,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
coco macaque,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
cocotier,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
cocoyer,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
coeur boeuf,,0.525,0.525,,0.5,0.4805487873846154,,0.595,0.5772333305037176
coeur de boeuf,,0.55,0.55,,0.5,0.4805487873846154,,0.595,0.5772333305037176
cogne-molle,,0.8500000000000001,0.8372829411764706,,0.8500000000000001,0.8372829411764706,,0.7625000000000001,0.7678700211351353
cois loraille,,0.5700000000000001,0.5670581044878049,,0.5700000000000001,0.5670581044878049,,0.54125,0.5503809042945451
cojoba collier,,,,,,,,,
cola,,0.507407443,0.5078589809999999,,0.523102673,0.6013460204545454,,0.5142378955,0.48991986538089016
colatier,,0.507407443,0.5078589809999999,,0.523102673,0.6013460204545454,,0.5142378955,0.48991986538089016
collegue,,0.6943999999999999,0.8084724999999998,,0.6943999999999999,0.8084724999999998,0.4097523466825996,0.6875,0.6980207277713621
collegue matourin,,0.6943999999999999,0.8084724999999998,,0.6943999999999999,0.8084724999999998,0.4097523466825996,0.6875,0.6980207277713621
collier,,0.6775,0.6775,,0.6,0.6680866666666665,0.4097523466825996,0.6875,0.6980207277713621
colorade,,0.37023,0.3767433333333334,,0.4225,0.43879852941176467,,0.27749999999999997,0.27749999999999997
colubrina,,0.8,0.8,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
colubrine bois-couleuvre,,0.6925,0.6925,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
coma,,0.9075,0.9075,,0.675294125,0.67444525,,0.6141691249999999,0.6050022302676963
coma blanc,,0.9075,0.9075,,0.89125,0.8859998333333332,,0.7689999999999999,0.7471137938687258
coma franc,,0.9075,0.9075,,0.89125,0.8859998333333332,,0.7689999999999999,0.7471137938687258
coma jaune,,0.45933824999999995,0.4628906666666667,,0.45933824999999995,0.4628906666666667,,0.45933824999999995,0.4628906666666667
comat,,0.6690625,0.7110485785789474,,0.6690625,0.7110485785789474,,0.6589,0.6742531845144929
comichon du pays,,0.572565,0.5767209999999999,,0.565,0.5479506249999999,,0.5712824999999999,0.5603605
concombre zombi,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
coq au lait,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
coq shango,,,,,,,,,
coque molle,,0.8500000000000001,0.8372829411764706,,0.8500000000000001,0.8372829411764706,,0.7625000000000001,0.7678700211351353
coquelicot,,0.7,0.7,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
corail,,0.5,0.5,,0.5,0.5,,0.72875,0.7256272089895286
corail rouge,,0.5,0.5,,0.5,0.5,,0.72875,0.7256272089895286
cordon,,0.8,0.7831121739130434,,0.8,0.7831121739130434,0.4097523466825996,0.6875,0.6980207277713621
cormier,,0.89,0.8362114285714287,,0.89,0.8362114285714287,,0.7125,0.7066055048099998
corosse,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
corossier,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
corossol,,0.405,0.405,,0.5,0.4805487873846154,,0.595,0.5772333305037176
corossol marron,,0.5,0.5,,0.5,0.4805487873846154,,0.595,0.5772333305037176
corossol zombi,,0.5,0.4805487873846154,,0.5,0.4805487873846154,,0.595,0.5772333305037176
corossol zombie,,0.5,0.4805487873846154,,0.5,0.4805487873846154,,0.595,0.5772333305037176
corossolier,,0.36,0.36,,0.5,0.4805487873846154,,0.595,0.5772333305037176
cotelette,,0.71463,0.7069045790476193,,0.71463,0.7069045790476193,,0.48107999999999995,0.5455080724271253
cotelle,,0.65,0.6468977777777778,,0.65,0.6468977777777778,,0.48107999999999995,0.5455080724271253
coton fleur,,0.1975,0.19875821428571427,,0.2,0.200841,,0.27749999999999997,0.27749999999999997
coton fleurs,,0.29940208150000003,0.310108840969697,,0.30129259475000003,0.3235706615,,0.27749999999999997,0.27749999999999997
coton mahaut,,0.5250128334999999,0.5249770667,,0.51029875,0.5160532380555556,,0.5142378955,0.48991986538089016
coton marron,,0.5250128334999999,0.5249770667,,0.51029875,0.5160532380555556,,0.5142378955,0.48991986538089016
coton rat,,0.5142378955,0.48991986538089016,,0.5142378955,0.48991986538089016,,0.5142378955,0.48991986538089016
coton soie,,0.1975,0.19875821428571427,,0.2,0.200841,,0.27749999999999997,0.27749999999999997
cotton fleurs,,0.1975,0.19875821428571427,,0.2,0.200841,,0.27749999999999997,0.27749999999999997
cotton marron,,0.5250128334999999,0.5249770667,,0.51029875,0.5160532380555556,,0.5142378955,0.48991986538089016
courbaril,,0.7725,0.7786669999999999,,0.788254,0.7910383592457265,0.4097523466825996,0.6875,0.6980207277713621
couronne du christ,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
creve a hache,,0.8500000000000001,0.8372829411764706,,0.8500000000000001,0.8372829411764706,,0.7625000000000001,0.7678700211351353
crisse marine,,0.38,0.39835402790833335,,0.38,0.39835402790833335,,0.38,0.39835402790833335
croc,,0.95,0.9083333333333332,,0.95,0.9083333333333332,,0.86,0.8532533538105261
croc de chien,,0.4134,0.42209444444444444,,0.4134,0.42209444444444444,,0.495,0.50886107632
croc souris,,0.72875,0.7256272089895286,,0.72875,0.7256272089895286,,0.72875,0.7256272089895286
croc-a-chien,,0.68,0.6565774545454546,,0.68,0.6565774545454546,,0.72875,0.7256272089895286
crocro,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
crocro guinee,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
croque chien,,0.5509999999999999,0.5564973219886364,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
crossol marron,,0.5,0.5,,0.5,0.4805487873846154,,0.595,0.5772333305037176
croton,,0.48107999999999995,0.5455080724271253,,0.48107999999999995,0.5455080724271253,,0.48107999999999995,0.5455080724271253
cuassia,,0.47,0.47,,0.330976,0.3517756796666667,,0.38,0.39835402790833335
curatella,,0.65,0.65,,0.65,0.65,,0.625,0.6133944684210529
curatella ,,0.65,0.65,,0.65,0.65,,0.625,0.6133944684210529
curatella aderno,,0.65,0.65,,0.65,0.65,,0.625,0.6133944684210529
cyathee arborescente,,,,,,,,,
cypres,,0.43000000000000005,0.43000000000000005,,0.445,0.4442857142857143,,0.445,0.4462707033333335
cypres d'italie,,0.435,0.435,,0.445,0.4442857142857143,,0.445,0.4462707033333335
cypres de mexico,,0.42500000000000004,0.42500000000000004,,0.445,0.4442857142857143,,0.445,0.4462707033333335
d'eau livre,,0.72,0.72,,0.72,0.72,,0.571215,0.5834368875889329
d'olive,,0.4558875,0.4558875,,0.375,0.39459445437499996,,0.38,0.39835402790833335
daguille,,,,,,,,,
dagwi,,,,,,,,,
dalemarie,,0.57,0.5890573333333332,,0.515,0.5178173127468355,,0.63,0.6552249557539684
dalmag,,0.5257087500000001,0.5257087500000001,,0.515,0.5178173127468355,,0.63,0.6552249557539684
dalmagre,,0.5257087500000001,0.5257087500000001,,0.515,0.5178173127468355,,0.63,0.6552249557539684
dalmari,,0.5257087500000001,0.5257087500000001,,0.515,0.5178173127468355,,0.63,0.6552249557539684
dalmarie,,0.547854375,0.5573830416666666,,0.515,0.5178173127468355,,0.63,0.6552249557539684
dalnagre,,0.57,0.5890573333333332,,0.515,0.5178173127468355,,0.63,0.6552249557539684
damag,,0.5257087500000001,0.5257087500000001,,0.515,0.5178173127468355,,0.63,0.6552249557539684
damage,,0.547854375,0.5573830416666666,,0.515,0.5178173127468355,,0.63,0.6552249557539684
damari,,0.5257087500000001,0.5257087500000001,,0.515,0.5178173127468355,,0.63,0.6552249557539684
dame marie,,0.547854375,0.5573830416666666,,0.515,0.5178173127468355,,0.63,0.6552249557539684
dan chen blan,,0.5509999999999999,0.5564973219886364,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
dartier,,0.649545,0.6607672727272726,,0.649545,0.6607672727272726,,,
dartres,,0.649545,0.6607672727272726,,0.649545,0.6607672727272726,,,
dat,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
datte,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
dattier,,0.54,0.5567344712,,0.54,0.5567344712,,0.54,0.5567344712
de jimel,,0.6943999999999999,0.8084724999999998,,0.6943999999999999,0.8084724999999998,0.4097523466825996,0.6875,0.6980207277713621
de sezon,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
dehom,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
dehomme,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
delen,,0.7,0.7,,0.66125,0.67625,0.4097523466825996,0.6875,0.6980207277713621
delen etranje,,0.645,0.645,,0.66125,0.67625,0.4097523466825996,0.6875,0.6980207277713621
delen peyi,,0.7,0.7,,0.66125,0.67625,0.4097523466825996,0.6875,0.6980207277713621
delin etranger,,0.645,0.645,,0.66125,0.67625,0.4097523466825996,0.6875,0.6980207277713621
dent de chien blanc,,0.5509999999999999,0.5564973219886364,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
desaison,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
deux jumelles,,0.6943999999999999,0.8084724999999998,,0.6943999999999999,0.8084724999999998,0.4097523466825996,0.6875,0.6980207277713621
dibit-kra,,0.3225,0.3175,,0.325,0.3190909090909091,,0.51875,0.5199424932699006
diversifolia,,0.6,0.6,,0.66125,0.67625,0.4097523466825996,0.6875,0.6980207277713621
divi divi,,1.105,1.09375,,1.0194999999999999,1.0222122727272729,0.4097523466825996,0.6875,0.6980207277713621
dividivi,,1.105,1.09375,,1.0194999999999999,1.0222122727272729,0.4097523466825996,0.6875,0.6980207277713621
do jilet,,0.79,0.79,,0.79,0.79,,0.466106,0.4901382243123288
doliv,,0.4558875,0.4558875,,0.42419925,0.44878309472714406,,0.455625,0.47396664762593743
doliv bata,,0.7899674999999999,0.7856827,,0.7899674999999999,0.7856827,,0.7899674999999999,0.7856827
dombou,,0.69,0.7000000000000001,,0.5700000000000001,0.5670581044878049,,0.54125,0.5503809042945451
doritska,,0.3225,0.3175,,0.325,0.3190909090909091,,0.51875,0.5199424932699006
dos gillette,,0.79,0.79,,0.79,0.79,,0.466106,0.4901382243123288
doti blanch,,0.88,0.88,,0.88,0.88,,0.5142378955,0.48991986538089016
doti bwa blan,,0.88,0.88,,0.88,0.88,,0.5142378955,0.48991986538089016
doule,,0.63,0.63,,0.54,0.558,,0.72875,0.7256272089895286
douleur,,0.63,0.63,,0.54,0.558,,0.72875,0.7256272089895286
drago,,0.563212375,0.5489096699375,,0.6497168905,0.6510616638793103,0.4097523466825996,0.6875,0.6980207277713621
dyare,,0.7912,0.7912,,0.7912,0.7912,,0.54,0.5567344712
d’eau livre,,0.72,0.72,,0.72,0.72,,0.571215,0.5834368875889329
d’olive,,0.4558875,0.4558875,,0.4733985,0.5029717350792882,,0.53125,0.5495792673435416
ebene,,0.7,0.698591279786458,,0.7,0.698591279786458,,0.63125,0.6341550861240647
ebenier noir,,0.5625,0.5693859890737707,,0.5625,0.5693859890737707,,0.5625,0.5693859890737707
ebenn,,0.7,0.7,,0.7,0.698591279786458,,0.7,0.6989241831743587
eglise,,0.69,0.6934780555555555,,0.7,0.7031771153846154,0.4097523466825996,0.6875,0.6980207277713621
endigo,,0.6,0.6,,0.6,0.6,,0.6112500000000001,0.6445599785714287
ene,,0.56623325,0.567312148809524,,0.56623325,0.567312148809524,,0.56623325,0.567312148809524
epineux,,0.605,0.581235,,0.68017223725,0.6541455593210783,,0.69566683325,0.7006143557761193
erythrine a corail,,0.28200000000000003,0.2937748082666667,,0.28200000000000003,0.2937748082666667,0.4097523466825996,0.6875,0.6980207277713621
erythrine bucare,,0.305,0.305,,0.28200000000000003,0.2937748082666667,0.4097523466825996,0.6875,0.6980207277713621
erythrine des antilles,,0.28,0.28,,0.28200000000000003,0.2937748082666667,0.4097523466825996,0.6875,0.6980207277713621
erythroxylum arabo,,0.71,0.7204301719259262,,0.71,0.7204301719259262,,0.71,0.7204301719259262
espagnol marron,,0.6,0.6088714444444445,,0.6,0.6088714444444445,,0.48107999999999995,0.5455080724271253
estologe,,0.54,0.558,,0.54,0.558,,0.72875,0.7256272089895286
eucalyptus,,0.7426243335,0.7284846970000001,,0.78078,0.7692694707967387,,0.78,0.8040709736030978
eugenie axillaire,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
eugenie bignolle,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
eugenie blanche,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
eugenie gradissime,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
eugenie petites-feuilles,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
eugenie rhombiforme,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
euphorbe bon-garcon,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
euphorbe brilliant,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
exothea panicule,,0.73,0.73,,0.73,0.73,,0.695,0.6640156033920452
fait pime,,0.523102673,0.5149155396734696,,0.523102673,0.5149155396734696,,0.48107999999999995,0.5455080724271253
fausse giroflee,,0.9,0.9,,0.915,0.9137500000000001,,0.78,0.8040709736030978
fausse salsepareille,,0.435,0.4398786131666667,,0.435,0.4398786131666667,,0.4325,0.44199980770370373
faux quinquina gris aromatique,,0.523102673,0.5149155396734696,,0.523102673,0.5149155396734696,,0.48107999999999995,0.5455080724271253
faux-caprier bois-bourrique,,0.75,0.7580427083333333,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
fet pim,,0.523102673,0.5149155396734696,,0.523102673,0.5149155396734696,,0.48107999999999995,0.5455080724271253
feuille canelle,,0.7264999999999999,0.7209121795,,0.7264999999999999,0.7209121795,,0.673,0.6752130740777778
feuille douleur,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
feuille st. jean,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
feuiller crapaud,,0.395,0.4083333333333333,,0.395,0.4014223684210526,,0.48107999999999995,0.5455080724271253
feuilles a dents,,0.6,0.6,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
feuilles baie,,0.68017223725,0.6541455593210783,,0.68017223725,0.6541455593210783,,0.69566683325,0.7006143557761193
feuilles crapaud,,0.395,0.4083333333333333,,0.395,0.4014223684210526,,0.48107999999999995,0.5455080724271253
feuilles d'haiti,,0.61,0.6266666666666666,,0.670925,0.6529625,,0.5142378955,0.48991986538089016
feuilles d'ortie,,0.88,0.88,,0.88,0.88,,0.5142378955,0.48991986538089016
feuilles dentition,,0.6,0.6,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
feuilles douleur,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
feuilles d’haiti,,0.61,0.6266666666666666,,0.670925,0.6529625,,0.5142378955,0.48991986538089016
feuilles enragees,,0.165,0.165,,0.277,0.3204,,0.34,0.3440897868837209
feuilles graines,,0.48107999999999995,0.5455080724271253,,0.48107999999999995,0.5455080724271253,,0.48107999999999995,0.5455080724271253
feuilles houx,,0.65,0.6642276171874999,,0.65,0.6642276171874999,,0.65,0.6642276171874999
feuilles laousier,,0.649545,0.6607672727272726,,0.649545,0.6607672727272726,0.4097523466825996,0.6875,0.6980207277713621
feuilles medecin,,0.17,0.17,,0.33,0.325,,0.48107999999999995,0.5455080724271253
feuilles noyaux,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
feuilles noyaux pays,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
feuilles paresol,,0.6,0.6,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
feuilles paresseux,,0.3444,0.37260936789473686,,0.3444,0.37260936789473686,,0.4325,0.44199980770370373
feuilles saisies,,0.72,0.72,,0.72,0.72,,0.571215,0.5834368875889329
feuilles saisissement,,0.72,0.72,,0.72,0.72,,0.571215,0.5834368875889329
feuilles sirop,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
fey anraje,,0.165,0.165,,0.277,0.3204,,0.34,0.3440897868837209
fey be,,0.68017223725,0.6541455593210783,,0.68017223725,0.6541455593210783,,0.69566683325,0.7006143557761193
fey dayiti,,0.61,0.6266666666666666,,0.670925,0.6529625,,0.5142378955,0.48991986538089016
fey doti,,0.88,0.88,,0.88,0.88,,0.5142378955,0.48991986538089016
fey doule,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
fey grenn,,0.48107999999999995,0.5455080724271253,,0.48107999999999995,0.5455080724271253,,0.48107999999999995,0.5455080724271253
fey kanel,,0.7264999999999999,0.7209121795,,0.7264999999999999,0.7209121795,,0.673,0.6752130740777778
fey krapo,,0.395,0.4083333333333333,,0.395,0.4014223684210526,,0.48107999999999995,0.5455080724271253
fey lawouziye,,0.649545,0.6607672727272726,,0.649545,0.6607672727272726,0.4097523466825996,0.6875,0.6980207277713621
fey medsen,,0.17,0.17,,0.33,0.325,,0.48107999999999995,0.5455080724271253
fey nwayo,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
fey nwayo peyi,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
fey parese,,0.3444,0.37260936789473686,,0.3444,0.37260936789473686,,,
